images,0055,0.241,0.071,0.285,0.128,1,1.0000
images,0055,0.545,0.044,0.660,0.079,3,1.0000
images,0056,0.330,0.095,0.555,0.178,3,1.0000
images,0056,0.446,0.013,0.487,0.046,2,1.0000
images,0056,0.133,0.153,0.181,0.209,1,1.0000
images,0056,0.403,0.031,0.517,0.056,3,1.0000
images,0057,0.934,0.540,0.973,0.667,3,1.0000
images,0057,0.832,0.167,0.870,0.231,2,1.0000
images,0057,0.383,0.007,0.573,0.283,1,1.0000
images,0057,0.891,0.271,0.941,0.348,3,1.0000
images,0058,0.898,0.731,0.928,0.773,3,1.0000
images,0058,0.952,0.472,0.995,0.507,1,1.0000
images,0058,0.965,0.534,0.980,0.600,3,1.0000
images,0059,0.667,0.923,0.720,0.949,3,1.0000
images,0059,0.607,0.699,0.869,0.920,1,1.0000
images,0059,0.230,0.864,0.291,0.931,1,1.0000
images,0059,0.801,0.768,0.868,0.817,3,1.0000
images,0060,0.319,0.849,0.405,0.982,1,1.0000
images,0060,0.086,0.221,0.157,0.352,2,1.0000
images,0060,0.061,0.694,0.120,0.748,1,1.0000
images,0060,0.146,0.268,0.583,0.676,3,1.0000
images,0061,0.884,0.345,0.984,0.410,1,1.0000
images,0061,0.656,0.049,0.708,0.109,2,1.0000
images,0061,0.005,0.338,0.455,0.678,1,1.0000
images,0061,0.829,0.170,0.894,0.240,3,1.0000
images,0062,0.895,0.283,0.953,0.325,1,1.0000
images,0062,0.755,0.098,0.784,0.137,2,1.0000
images,0062,0.810,0.252,0.943,0.369,1,1.0000
images,0062,0.865,0.194,0.885,0.220,3,1.0000
images,0063,0.697,0.173,0.880,0.345,1,1.0000
images,0063,0.511,0.023,0.562,0.077,2,1.0000
images,0063,0.013,0.487,0.203,0.607,1,1.0000
images,0063,0.692,0.084,0.775,0.141,3,1.0000
images,0064,0.210,0.777,0.289,0.889,4,1.0000
images,0064,0.205,0.146,0.249,0.248,2,1.0000
images,0064,0.105,0.748,0.169,0.795,1,1.0000
images,0064,0.382,0.052,0.457,0.177,1,1.0000
images,0065,0.635,0.869,0.686,0.920,4,1.0000
images,0065,0.690,0.425,0.860,0.548,2,1.0000
images,0065,0.423,0.918,0.455,0.980,1,1.0000
images,0065,0.810,0.543,0.951,0.597,1,1.0000
images,0066,0.795,0.781,0.827,0.816,4,1.0000
images,0066,0.877,0.502,0.945,0.562,2,1.0000
images,0066,0.898,0.570,0.963,0.598,1,1.0000
images,0067,0.595,0.764,0.688,0.848,4,1.0000
images,0067,0.611,0.162,0.690,0.263,2,1.0000
images,0067,0.376,0.846,0.445,0.938,1,1.0000
images,0067,0.655,0.270,0.811,0.395,1,1.0000
images,0068,0.197,0.416,0.304,0.605,4,1.0000
images,0068,0.296,0.097,0.334,0.161,2,1.0000
images,0068,0.050,0.480,0.136,0.537,1,1.0000
images,0068,0.219,0.135,0.279,0.206,1,1.0000
images,0069,0.589,0.253,0.750,0.403,4,1.0000
images,0069,0.534,0.052,0.574,0.098,2,1.0000
images,0069,0.375,0.120,0.478,0.277,1,1.0000
images,0069,0.473,0.041,0.500,0.113,1,1.0000
images,0070,0.755,0.601,0.880,0.695,1,1.0000
images,0070,0.838,0.362,0.925,0.419,1,1.0000
images,0071,0.245,0.157,0.336,0.284,1,1.0000
images,0071,0.514,0.599,0.593,0.752,1,1.0000
images,0071,0.327,0.617,0.449,0.799,1,1.0000
images,0072,0.607,0.647,0.735,0.816,1,1.0000
images,0072,0.696,0.816,0.749,0.887,1,1.0000
images,0072,0.633,0.844,0.685,0.930,1,1.0000
images,0073,0.270,0.666,0.398,0.861,1,1.0000
images,0073,0.580,0.864,0.623,0.951,1,1.0000
images,0073,0.384,0.837,0.433,0.933,2,1.0000
images,0074,0.092,0.244,0.218,0.340,1,1.0000
images,0074,0.287,0.707,0.406,0.889,1,1.0000
images,0074,0.071,0.509,0.167,0.620,2,1.0000
images,0075,0.662,0.133,0.809,0.302,1,1.0000
images,0075,0.507,0.055,0.625,0.332,1,1.0000
images,0076,0.841,0.288,0.957,0.358,1,1.0000
images,0076,0.813,0.214,0.916,0.291,1,1.0000
images,0077,0.692,0.066,0.774,0.167,1,1.0000
images,0077,0.635,0.778,0.757,0.938,2,1.0000
images,0077,0.173,0.144,0.356,0.277,1,1.0000
images,0078,0.314,0.902,0.380,0.972,1,1.0000
images,0078,0.139,0.733,0.187,0.847,2,1.0000
images,0078,0.357,0.923,0.401,0.981,1,1.0000
images,0079,0.631,0.891,0.675,0.967,2,1.0000
images,0079,0.356,0.902,0.398,0.978,2,1.0000
images,0079,0.523,0.927,0.558,0.992,1,1.0000
images,0080,0.834,0.748,0.875,0.834,2,1.0000
images,0080,0.592,0.860,0.655,0.977,2,1.0000
images,0080,0.741,0.817,0.819,0.905,1,1.0000
images,0081,0.834,0.384,0.985,0.502,2,1.0000
images,0081,0.061,0.325,0.417,0.512,2,1.0000
images,0081,0.532,0.020,0.677,0.284,1,1.0000
images,0082,0.455,0.023,0.521,0.112,2,1.0000
images,0082,0.151,0.121,0.345,0.330,1,1.0000
images,0083,0.670,0.080,0.706,0.145,2,1.0000
images,0083,0.588,0.055,0.696,0.241,1,1.0000
images,0084,0.895,0.463,0.955,0.505,2,1.0000
images,0084,0.889,0.537,0.955,0.588,1,1.0000
images,0084,0.757,0.386,0.964,0.480,1,1.0000
images,0085,0.716,0.770,0.762,0.870,2,1.0000
images,0085,0.634,0.837,0.684,0.930,1,1.0000
images,0085,0.569,0.834,0.668,0.948,1,1.0000
images,0085,0.122,0.540,0.314,0.642,1,1.0000
images,0086,0.477,0.861,0.520,0.943,2,1.0000
images,0086,0.406,0.878,0.444,0.955,1,1.0000
images,0086,0.362,0.855,0.425,0.948,1,1.0000
images,0086,0.068,0.609,0.161,0.655,1,1.0000
images,0087,0.607,0.813,0.662,0.870,2,1.0000
images,0087,0.493,0.817,0.566,0.926,1,1.0000
images,0087,0.481,0.788,0.573,0.925,1,1.0000
images,0087,0.086,0.399,0.210,0.448,1,1.0000
images,0088,0.816,0.369,0.903,0.409,2,1.0000
images,0088,0.760,0.374,0.889,0.408,1,1.0000
images,0088,0.823,0.398,0.920,0.468,1,1.0000
images,0089,0.719,0.165,0.771,0.245,1,1.0000
images,0089,0.704,0.173,0.785,0.290,1,1.0000
images,0090,0.388,0.140,0.470,0.323,1,1.0000
images,0090,0.291,0.202,0.427,0.362,1,1.0000
images,0091,0.541,0.750,0.562,0.802,1,1.0000
images,0091,0.128,0.533,0.279,0.606,1,1.0000
images,0091,0.149,0.377,0.301,0.459,1,1.0000
images,0092,0.467,0.836,0.534,0.940,1,1.0000
images,0092,0.611,0.809,0.671,0.908,1,1.0000
images,0093,0.380,0.851,0.415,0.947,1,1.0000
images,0093,0.541,0.866,0.591,0.955,1,1.0000
images,0094,0.061,0.623,0.155,0.682,1,1.0000
images,0094,0.146,0.657,0.216,0.760,2,1.0000
images,0095,0.066,0.634,0.228,0.742,1,1.0000
images,0095,0.015,0.521,0.150,0.602,1,1.0000
images,0096,0.566,0.109,0.880,0.450,1,1.0000
images,0096,0.222,0.065,0.366,0.286,1,1.0000
images,0097,0.364,0.720,0.510,0.992,1,1.0000
images,0097,0.008,0.519,0.234,0.655,1,1.0000
images,0098,0.205,0.744,0.366,0.915,1,1.0000
images,0098,0.101,0.664,0.163,0.785,2,1.0000
images,0099,0.487,0.921,0.515,0.993,2,1.0000
images,0099,0.273,0.869,0.305,0.945,2,1.0000
images,0100,0.576,0.758,0.691,0.972,1,1.0000
images,0101,0.892,0.554,0.989,0.605,1,1.0000
images,0101,0.383,0.011,0.489,0.226,1,1.0000
images,0101,0.902,0.514,0.994,0.556,1,1.0000
images,0102,0.486,0.007,0.541,0.150,1,1.0000
images,0102,0.160,0.138,0.209,0.188,1,1.0000
images,0102,0.358,0.024,0.402,0.119,1,1.0000
images,0103,0.633,0.087,0.695,0.163,2,1.0000
images,0103,0.235,0.089,0.280,0.151,1,1.0000
images,0103,0.406,0.024,0.444,0.091,1,1.0000
images,0104,0.937,0.484,0.966,0.520,2,1.0000
images,0104,0.724,0.184,0.830,0.285,1,1.0000
images,0104,0.845,0.384,0.953,0.438,1,1.0000
images,0105,0.675,0.821,0.726,0.896,1,1.0000
images,0106,0.502,0.897,0.555,0.949,2,1.0000
images,0106,0.329,0.860,0.361,0.925,1,1.0000
images,0106,0.322,0.880,0.354,0.935,1,1.0000
images,0107,0.523,0.859,0.595,0.920,2,1.0000
images,0107,0.382,0.867,0.421,0.914,2,1.0000
images,0107,0.363,0.901,0.404,0.938,2,1.0000
images,0108,0.863,0.534,0.931,0.566,2,1.0000
images,0108,0.809,0.496,0.888,0.555,2,1.0000
images,0108,0.768,0.656,0.820,0.724,2,1.0000
images,0109,0.860,0.310,0.893,0.342,2,1.0000
images,0109,0.753,0.212,0.792,0.291,2,1.0000
images,0109,0.762,0.331,0.820,0.403,2,1.0000
images,0110,0.570,0.160,0.627,0.234,2,1.0000
images,0110,0.352,0.147,0.395,0.193,2,1.0000
images,0110,0.214,0.317,0.339,0.383,2,1.0000
images,0111,0.521,0.595,0.675,0.693,2,1.0000
images,0111,0.249,0.528,0.355,0.603,2,1.0000
images,0111,0.241,0.717,0.295,0.776,2,1.0000
images,0114,0.493,0.820,0.576,0.950,1,1.0000
images,0114,0.384,0.848,0.427,0.907,2,1.0000
images,0114,0.363,0.884,0.428,0.930,2,1.0000
images,0115,0.218,0.275,0.343,0.416,2,1.0000
images,0115,0.161,0.335,0.256,0.425,2,1.0000
images,0115,0.130,0.638,0.195,0.702,2,1.0000
images,0116,0.795,0.166,0.835,0.252,2,1.0000
images,0116,0.769,0.148,0.799,0.234,2,1.0000
images,0116,0.787,0.247,0.862,0.348,2,1.0000
images,0117,0.863,0.246,0.910,0.333,2,1.0000
images,0117,0.811,0.184,0.880,0.239,1,1.0000
images,0117,0.887,0.410,0.985,0.467,1,1.0000
images,0118,0.411,0.751,0.551,0.933,2,1.0000
images,0118,0.032,0.583,0.219,0.688,1,1.0000
images,0118,0.230,0.819,0.306,0.925,1,1.0000
images,0119,0.380,0.918,0.429,0.977,2,1.0000
images,0119,0.178,0.834,0.214,0.881,1,1.0000
images,0119,0.280,0.895,0.322,0.949,1,1.0000
images,0121,0.859,0.716,0.919,0.740,1,1.0000
images,0121,0.723,0.591,0.950,0.742,1,1.0000
images,0122,0.463,0.054,0.571,0.170,4,1.0000
images,0122,0.177,0.120,0.234,0.180,1,1.0000
images,0122,0.296,0.044,0.403,0.193,1,1.0000
images,0123,0.339,0.059,0.391,0.109,4,1.0000
images,0123,0.201,0.107,0.232,0.148,1,1.0000
images,0123,0.315,0.045,0.363,0.113,1,1.0000
images,0124,0.816,0.263,0.886,0.365,4,1.0000
images,0124,0.404,0.028,0.441,0.099,1,1.0000
images,0124,0.734,0.120,0.792,0.204,1,1.0000
images,0125,0.834,0.663,0.912,0.708,4,1.0000
images,0125,0.497,0.080,0.572,0.228,1,1.0000
images,0125,0.870,0.456,0.963,0.491,2,1.0000
images,0126,0.508,0.893,0.549,0.945,4,1.0000
images,0126,0.432,0.712,0.498,0.865,2,1.0000
images,0127,0.377,0.869,0.420,0.919,4,1.0000
images,0127,0.230,0.633,0.302,0.761,2,1.0000
images,0128,0.800,0.624,0.890,0.677,2,1.0000
images,0128,0.378,0.128,0.423,0.172,2,1.0000
images,0128,0.725,0.273,0.801,0.320,2,1.0000
images,0129,0.605,0.473,0.787,0.589,1,1.0000
images,0129,0.680,0.332,0.839,0.428,1,1.0000
images,0130,0.145,0.328,0.298,0.418,1,1.0000
images,0130,0.273,0.185,0.379,0.322,1,1.0000
images,0131,0.115,0.431,0.252,0.486,1,1.0000
images,0132,0.434,0.849,0.487,0.955,1,1.0000
images,0132,0.530,0.742,0.616,0.905,1,1.0000
images,0133,0.529,0.877,0.583,0.969,1,1.0000
images,0133,0.636,0.791,0.703,0.912,1,1.0000
images,0134,0.324,0.848,0.395,0.945,1,1.0000
images,0134,0.310,0.648,0.459,0.885,1,1.0000
images,0135,0.029,0.373,0.246,0.490,1,1.0000
images,0135,0.318,0.046,0.411,0.205,1,1.0000
images,0136,0.530,0.012,0.604,0.142,1,1.0000
images,0137,0.653,0.039,0.718,0.138,1,1.0000
images,0137,0.689,0.055,0.728,0.119,1,1.0000
images,0138,0.444,0.007,0.627,0.220,1,1.0000
images,0138,0.496,0.012,0.611,0.154,1,1.0000
images,0139,0.205,0.728,0.392,0.954,1,1.0000
images,0139,0.031,0.144,0.350,0.517,1,1.0000
images,0140,0.694,0.783,0.797,0.923,1,1.0000
images,0140,0.768,0.500,0.992,0.610,1,1.0000
images,0141,0.827,0.473,0.991,0.616,1,1.0000
images,0141,0.803,0.217,0.929,0.305,1,1.0000
images,0142,0.370,0.008,0.497,0.173,1,1.0000
images,0142,0.520,0.009,0.599,0.095,1,1.0000
images,0145,0.863,0.398,0.908,0.598,3,1.0000
images,0145,0.734,0.130,0.819,0.231,1,1.0000
images,0146,0.613,0.770,0.691,0.879,3,1.0000
images,0146,0.627,0.315,0.863,0.452,1,1.0000
images,0147,0.178,0.484,0.404,0.602,1,1.0000
images,0148,0.592,0.599,0.741,0.776,3,1.0000
images,0148,0.563,0.134,0.639,0.309,1,1.0000
images,0149,0.765,0.274,0.821,0.342,3,1.0000
images,0149,0.664,0.105,0.721,0.193,1,1.0000
images,0152,0.512,0.531,0.684,0.742,3,1.0000
images,0152,0.291,0.512,0.435,0.638,1,1.0000
images,0153,0.630,0.775,0.730,0.894,1,1.0000
images,0153,0.601,0.821,0.665,0.926,1,1.0000
images,0154,0.503,0.838,0.574,0.964,1,1.0000
images,0154,0.484,0.868,0.536,0.970,1,1.0000
images,0155,0.145,0.702,0.264,0.826,1,1.0000
images,0156,0.026,0.334,0.263,0.441,1,1.0000
images,0156,0.051,0.399,0.466,0.620,1,1.0000
images,0157,0.517,0.019,0.688,0.312,1,1.0000
images,0157,0.807,0.323,0.974,0.424,1,1.0000
images,0158,0.366,0.078,0.397,0.138,1,1.0000
images,0158,0.234,0.078,0.346,0.265,1,1.0000
images,0159,0.666,0.130,0.845,0.302,1,1.0000
images,0159,0.707,0.680,0.865,0.859,1,1.0000
images,0159,0.729,0.515,0.973,0.641,1,1.0000
images,0160,0.522,0.554,0.863,0.893,1,1.0000
images,0160,0.584,0.873,0.659,0.977,1,1.0000
images,0160,0.448,0.820,0.566,0.992,1,1.0000
images,0161,0.005,0.469,0.195,0.572,1,1.0000
images,0161,0.087,0.675,0.188,0.728,2,1.0000
images,0162,0.343,0.034,0.454,0.230,1,1.0000
images,0162,0.514,0.773,0.657,0.986,2,1.0000
images,0163,0.718,0.099,0.748,0.180,2,1.0000
images,0163,0.844,0.452,0.992,0.516,1,1.0000
images,0163,0.476,0.066,0.540,0.204,2,1.0000
images,0164,0.666,0.078,0.698,0.144,2,1.0000
images,0164,0.801,0.370,0.961,0.447,1,1.0000
images,0164,0.423,0.073,0.476,0.189,2,1.0000
images,0165,0.341,0.593,0.483,0.830,1,1.0000
images,0165,0.137,0.287,0.199,0.397,2,1.0000
images,0166,0.434,0.303,0.554,0.422,2,1.0000
images,0166,0.132,0.582,0.234,0.648,2,1.0000
images,0167,0.795,0.551,0.840,0.604,2,1.0000
images,0167,0.575,0.823,0.650,0.920,1,1.0000
images,0167,0.461,0.761,0.520,0.830,2,1.0000
images,0168,0.775,0.443,0.823,0.498,2,1.0000
images,0168,0.493,0.784,0.575,0.905,1,1.0000
images,0168,0.432,0.670,0.499,0.735,2,1.0000
images,0169,0.129,0.559,0.262,0.635,1,1.0000
images,0169,0.171,0.384,0.239,0.464,2,1.0000
images,0170,0.189,0.457,0.259,0.520,2,1.0000
images,0170,0.234,0.214,0.277,0.302,2,1.0000
images,0171,0.655,0.130,0.688,0.197,2,1.0000
images,0171,0.472,0.434,0.612,0.514,2,1.0000
images,0171,0.471,0.108,0.535,0.206,1,1.0000
images,0172,0.727,0.216,0.759,0.292,2,1.0000
images,0172,0.509,0.666,0.634,0.768,2,1.0000
images,0172,0.520,0.182,0.572,0.310,1,1.0000
images,0173,0.425,0.527,0.506,0.670,1,1.0000
images,0173,0.316,0.798,0.359,0.877,2,1.0000
